"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048592","eye morphogenesis","92/5723","168/18805",0.547619047619048,1.79940174567118,6.88385402527766,4.17253518910353e-11,3.20725479230727e-09,2.56833199380635e-09,"TWIST1/COL5A2/EFEMP1/FBN1/ZEB1/COL8A1/COL5A1/MFAP5/JAG1/BMP4/FAT1/THY1/SOX4/TENM3/FBN2/MFAP2/CDON/SAMD11/PRKCI/C12orf57/SOX11/COL8A2/GLI3/NECTIN3/NTRK2/NOTCH2/TSKU/TBX2/WNT5A/FGF2/CEP290/NF1/SOX9/VEGFA/GDF11/FRS2/LRP5/STRA6/SOX12/RARB/TTC8/ABI2/EPHA2/ADAMTS9/FJX1/PTPRM/BBS4/WNT2/PROM1/FAT3/BCAR3/FOXF2/ATP8A2/NR2E3/RDH13/RPGRIP1L/PPP2R3A/TBC1D20/NAGLU/CTNNB1/AQP5/SLC1A1/CITED2/STAT3/YY1/SDK1/PAX6/BBS10/TSPAN12/KDM2B/CALB1/IFT172/RARG/STAU2/RBP4/TFAP2A/FOXL2/WNT16/WNT9A/TULP1/LHX1/TH/PAX2/IFT122/DLL1/IMPG2/LARGE1/TMEM215/MEGF11/PITX2/ALDH1A3/HCN1",92
"GO:0060411","cardiac septum morphogenesis","50/5723","74/18805",0.675675675675676,2.22017841710311,6.95598502762848,4.86008132484253e-11,3.69073404704608e-09,2.95549650635637e-09,"PARVA/JAG1/BMP4/SLIT2/SOX4/HES1/SLIT3/BMP5/BMPR2/TGFB2/FGFRL1/FZD2/SOX11/ACVR1/SEMA3C/FZD1/NOTCH2/TBX2/DHRS3/SAV1/BMPR1A/MSX2/TBX3/EGLN1/NOG/SMO/HEYL/NRP1/RARB/SMAD6/NRP2/SMAD7/GATA6/ZFPM1/TGFBR3/RARA/SMAD4/ENG/HEY1/ROBO1/CITED2/ROBO2/WNT11/TP53/ZFPM2/TBX1/MKS1/NKX2-5/DNAH11/GATA4",50
"GO:0060675","ureteric bud morphogenesis","47/5723","68/18805",0.691176470588235,2.27111192196606,6.9452541369513,5.4301662413107e-11,4.07456402606921e-09,3.26286304850687e-09,"FOXD1/SIX1/NPNT/BMP4/MYC/PBX1/MAGED1/HES1/WNT6/EYA1/SIX2/DCHS1/ADAMTS16/GLI3/LAMA5/FGF2/PKD2/SOX9/HS3ST3A1/VEGFA/HS3ST3B1/SIX4/ILK/NOG/SMO/AGT/LGR4/KIF26B/GDNF/HS2ST1/GREM1/GPC3/BMP2/SMAD4/HOXB7/CTNNB1/CTNNBIP1/PTCH1/HOXD11/TMEM59L/WNT11/LHX1/PAX2/HOXA11/PAX8/WT1/HNF1B",47
"GO:0060560","developmental growth involved in morphogenesis","120/5723","238/18805",0.504201680672269,1.65673818015761,6.74387942438668,7.4581778693597e-11,5.53045824830285e-09,4.42872605369409e-09,"FN1/MAP1B/LAMB2/YAP1/SIX1/EDNRA/VCL/BMP4/SLIT2/PRICKLE1/CRABP2/NRN1/SFRP1/EXT1/SFRP2/SLIT3/APP/NDN/BMPR2/PTK7/CDH1/CTTN/KDM5B/PRKG1/ITGB1/FLRT3/RYK/EFNA5/PLXNA4/TNC/RGMA/NTN1/TMEM108/EPHA7/ALCAM/TBX2/WNT5A/DCLK1/SEMA5A/PLXNA3/ABL1/SOX9/POSTN/VEGFA/SIX4/L1CAM/DVL1/ADPRHL1/EIF2AK4/EPB41L5/CPNE1/CDKL5/PLXNA1/ADNP/NRP1/PPP3CB/MEGF8/SPART/MAP3K13/RDH10/AUTS2/MAP2/NRP2/STK11/SEMA3F/SPAG9/GSK3B/EIF4G2/MESP1/KIF26B/NPR2/PUM2/SMURF1/SYT1/SIN3A/MED12/WASF1/ULK1/ISLR2/MED1/PPP2R3A/SPG21/SEMA3A/SEMA6C/CTNNB1/CSF1/GOLGA4/CLSTN3/IMPACT/TRIM28/HDAC6/BCL11A/DCC/CD2AP/NKX6-1/BDNF/SEMA5B/WNT3/WNT7B/PLAA/SRF/RARG/WNT11/EDN1/APOE/EDN3/ANAPC2/IQGAP1/CDKL3/PTPRS/OLFM1/SLC9A6/LHX1/TRIM46/TNN/CDH4/LHX2/UNC13A/HNF1B/RTN4R",120
"GO:0060840","artery development","69/5723","116/18805",0.594827586206897,1.95452258581525,6.82059234844735,8.22907084412095e-11,6.03114343377841e-09,4.82966887363035e-09,"COL3A1/EFEMP2/FOXC2/FOXC1/PDGFRB/FKBP10/SIX1/EDNRA/NOTCH3/LOX/PRRX1/JAG1/MDK/BMP4/SOX4/LRP1/PRICKLE1/HES1/BMPR2/TGFB2/EYA1/LOXL1/ADAMTS6/EFNB2/GLI3/AKT3/MYLK/TBX2/BMPR1A/SLC2A10/PKD2/NF1/VEGFA/STRA6/NOG/ACVR2B/NRP1/ADAMTS9/MEGF8/LDLR/SMAD6/PCDHA10/SMAD7/FOLR1/COMT/SNX17/ENG/NAGLU/LUZP1/NFATC3/DCTN5/HEY1/ROBO1/ACVRL1/GJA5/CITED2/NPRL3/APOB/SRF/ROBO2/WNT11/ADGRF5/EDN1/APOE/TBX1/HOXA13/MYOCD/HOXA1/FOXF1",69
"GO:0060541","respiratory system development","115/5723","226/18805",0.508849557522124,1.67201047164137,6.72231740531241,8.85965056496134e-11,6.41866408171854e-09,5.13999086013183e-09,"COL6A1/COL3A1/IGFBP5/FBN1/YAP1/MSX1/EGFR/SIX1/LOX/BMP4/ANXA2/LTBP3/ERRFI1/FGFR1/EPAS1/EXT1/RCN3/HES1/BMPR2/PTK7/FGFRL1/HEG1/MME/NFIB/SOX11/DAG1/ASS1/ITGA3/PKDCC/GLI3/TNC/ADAMTS2/LAMA5/MMP14/RPL13A/TBX2/SAV1/WNT5A/BMPR1A/TGFB3/PHF14/FGF2/SOX9/PKD1/DLX5/VEGFA/SIX4/MAN1A2/ELK1/CELSR1/FGF9/TULP3/STRA6/NOG/MOSMO/KLF2/DLG5/PDGFA/ACVR2B/CRISPLD2/THRA/RDH10/GLI2/MAP2K2/PGR/SMAD2/KRAS/GATA6/WNT2/FGF7/PDGFRA/NPHP3/LEF1/EIF4G1/PLOD3/RARA/RC3H2/GPC3/RPGRIP1L/BMP2/CTNNB1/DISP1/MSC/FOSL2/LTA4H/NKIRAS2/RBBP9/LIF/FGF18/HYDIN/GLI1/PDPN/WNT7B/MAP2K1/SRF/CCBE1/LAMA1/SPEF2/RARG/RBP4/WNT11/NKIRAS1/ZFPM2/CCDC40/TMEM38B/SIM2/PHEX/CRH/MYOCD/WT1/CLCN2/FKRP/ABCA3/FOXF1/ALDH1A3",115
"GO:0009101","glycoprotein biosynthetic process","154/5723","326/18805",0.47239263803681,1.55221799026423,6.65242581491658,1.0258150668115e-10,7.34740041603735e-09,5.88371201598221e-09,"ITM2C/TUSC3/GXYLT2/CHPF/PAWR/EXT1/TMTC1/BMPR2/B4GAT1/ITM2A/BMPR1B/EXTL2/GOLGA2/OSTC/VEGFB/TET1/B4GALT4/ST6GAL2/STT3A/GALNT10/GFPT1/CHSY1/UGGT2/PHLDA1/MAN1C1/NECAB1/TMTC3/DSEL/SLC2A10/TCF7L2/CHSY3/MAN1B1/HS3ST3A1/MGAT4B/EXT2/HS3ST3B1/PGM3/B4GALT2/MAN1A2/GFPT2/DPM3/GOLPH3/GALNT11/DPY19L3/UGDH/DDOST/C1GALT1C1/FOXL1/POFUT1/B3GNT9/RPN2/CHPF2/ALG5/PLCB1/CHST15/GALNT1/ALG2/TRIP11/B3GALNT1/UST/KRTCAP2/BACE2/PMM1/GLCE/TMEM59/OGA/STT3B/POFUT2/FAM20B/GALNT2/SLC35C2/DOLK/B4GALT5/GCNT1/NCSTN/ST6GALNAC4/POMT1/DPM1/TNIP1/HS2ST1/FKTN/GXYLT1/ANGPT1/PLOD3/ALG9/B4GALT7/ALG3/TM9SF2/OST4/FUT11/NECAB2/RXYLT1/CTNNB1/ABO/CHST14/NECAB3/CHP1/COG7/XXYLT1/SLC35C1/PXYLP1/CHST7/HS6ST2/ST8SIA1/TMEM165/SLC35B2/ALG10B/B3GALNT2/B4GALT3/RFT1/POMGNT2/CHST9/GMPPB/ACOT8/TMEM258/FUT10/B3GNT4/ST3GAL5/UGGT1/B3GALT1/GALNT5/DAD1/DPAGT1/ENTPD5/XYLT2/EXTL3/ST3GAL2/CHST10/CHST3/GMPPA/ALG14/ALG11/B3GLCT/ST3GAL3/MGAT3/EOGT/NDST3/GALNT8/GALNT12/B4GALT6/GCNT4/DOLPP1/CHST2/GORASP1/LARGE1/ALG1/B3GNT8/ALG10/AQP11/ST6GALNAC5/GALNT16/ST8SIA3/FKRP/ST8SIA6",154
"GO:0048732","gland development","201/5723","451/18805",0.445676274944568,1.46443165303732,6.60305082599169,1.10035154178341e-10,7.79271434591102e-09,6.24031418433049e-09,"IGFBP5/SNAI2/DKK3/FOXC1/CCND1/GJA1/PERP/MSX1/FRZB/SERPINF1/EGFR/SIX1/ID4/CYP1B1/SULF1/EDNRA/MDK/SULF2/BMP4/MMP2/PBX1/ERRFI1/PPDPF/SFRP1/FGFR1/PRDX2/EXT1/HES1/CAV1/SMAD3/CDH1/MET/LMO4/TGFB2/KDM5B/CDO1/PTN/NFIB/TWSG1/CADM1/CDKN1C/DAG1/ASS1/SEC63/SEMA3C/GLI3/TNC/NTN1/NOTCH2/WLS/LAMA5/INHBB/SERPINE2/TBX2/NTN4/WNT5A/BMPR1A/TGFB3/MSX2/FGF2/ABL1/DEAF1/HOXB9/PKD2/NF1/ARHGAP35/SOX9/PKD1/CACNB4/VEGFA/SIX4/PHB2/ZNF703/TBX3/PIK3CA/ELK1/RB1CC1/FRS2/TGM2/LRP5/STRA6/NOG/VTN/ARHGAP5/SMO/FEM1B/SOCS2/CSNK2A2/ACAT1/PDGFA/PLXNA1/AR/NRP1/EPHA2/COA5/THRA/GLI2/IGF2R/MAP2K2/PRKCSH/PGR/CAPN1/SMAD2/SMARCC1/ASH1L/STK11/ATF2/GATA6/LSR/WNT2/FASN/MESP1/FGF7/PITX1/PDGFRA/AKT1/NPHP3/MPST/LIMS2/UBE3A/SRD5A1/TGFBR3/LEF1/LBH/PML/CAD/RARA/RPGRIP1L/BMP2/SMAD4/MED1/HOXA3/HOXA10/PHF2/NAGLU/HOXB3/CTNNB1/NCOR2/IL6/CSF1/PTCH1/HNF1A/IGSF3/XDH/SMARCB1/TP63/OXTR/ARID5B/ROBO1/UMPS/FADD/SRC/PTPN3/CITED2/GLI1/ACADM/GDF7/CD2AP/PAX6/APOA1/PRMT5/WNT3/WNT7B/CYP7B1/MAP2K1/SRF/LAMA1/SCRIB/RARG/PLAG1/PTCD2/CPT1A/WNT11/HOXB13/PYGO2/EDN1/TBX1/E2F7/CCDC40/CPS1/NKX2-5/BTRC/RHBDD3/HOXA13/ONECUT1/SLC29A1/HOXA11/DRD2/PAX8/CRH/WT1/CLCN2/ELF3/HNF1B/TG/FOXF1/NRG1/PITX2/NRG3/TPH1/ALDH1A3",201
"GO:0032330","regulation of chondrocyte differentiation","39/5723","53/18805",0.735849056603774,2.41789996670172,6.83690667523943,1.16987664771262e-10,8.15026002195807e-09,6.52663256515927e-09,"SNAI2/EFEMP1/MDK/BMP4/LTBP3/RFLNA/LOXL2/SMAD3/MBOAT2/GLG1/SIX2/BMPR1B/PKDCC/GLI3/ADAMTS7/LNPK/SOX9/ADAMTS12/RUNX2/RARB/PTHLH/SMAD7/SOX5/RFLNB/GREM1/CTNNB1/BMP6/ZNF219/FGF18/AXIN2/ACVRL1/GDF6/ZBTB16/SOX6/RARG/SHOX2/GDF5/WNT9A/HOXA11",39
"GO:0001701","in utero embryonic development","183/5723","403/18805",0.45409429280397,1.49209211535535,6.60490139245462,1.17669944787908e-10,8.15026002195807e-09,6.52663256515927e-09,"TWIST1/COL3A1/FOXC1/NR2F2/GJA1/FKBP10/YAP1/MSX1/EGFR/EDNRA/YBX3/SH3PXD2A/TMEM100/RCN1/HSD17B2/FGFR1/EPAS1/HES1/BMP5/TM4SF1/CAPN2/SMAD3/DBN1/ITGB1/PCGF2/HEG1/KRT19/PHLDA2/TCTN1/MDFI/PLCD3/GPI/ACVR1/LATS2/RPL13/CCNB1IP1/CDKN1C/TET1/GLI3/RSPO3/NOTCH2/STMN3/NXN/NBN/NECAB1/BMPR1A/TGFB3/ENDOG/MYH9/PKD2/PKD1/SBDS/VEGFA/TBX3/KRT8/TMED2/SEC24D/DSC3/PTH1R/EGLN1/EPB41L5/ADM/SOCS3/NOG/PELO/SMO/MIB1/MOSMO/KLF2/AR/SMIM14/PLPP4/BTF3/MED21/KLF4/NSRP1/PLCG1/RDH10/SF3B6/ADCY9/SALL4/COPS2/PEMT/SMAD2/BRK1/MYO1E/CUL4A/ATF2/GATA6/WNT2/OCRL/ARNT2/PDGFRA/HM13/AKT1/FBXW8/LEF1/SIN3A/SLC39A1/RBBP6/ANGPT1/ARNT/RTF1/PLOD3/BPTF/RIC8A/HDAC3/RPGRIP1L/BMP2/SMAD4/MED1/CIR1/UPF3A/SETD2/CTNNB1/EPN1/PTCH1/PTPRR/BAP1/WDR19/SMARCB1/INTS1/HEY1/TRIM28/AMOT/LIF/PHF6/FLCN/ZFAND5/SLC39A3/ACVRL1/KEAP1/B9D1/SPINT2/MAFF/ERCC2/FOSL1/CITED2/TBL1XR1/STK3/AXIN1/SLC30A1/ETNK2/POLG2/HINFP/NSUN2/ANKS6/ADAMTS3/DAD1/WNT7B/MAP2K1/APOB/NPM2/SRF/BCOR/NSDHL/BYSL/TP53/SLC35E2B/EDN1/ZFPM2/ETV2/CELF4/TAF8/GABPA/DNAAF2/E2F7/PSPH/FLVCR1/VASH2/TEAD4/NLE1/FBLL1/ZNF568/TMEM231/ELF3/CCDC24/HNF1B/FKRP/CAMSAP3/ST8SIA6/FOXD3/FOXF1",183
"GO:0045444","fat cell differentiation","125/5723","252/18805",0.496031746031746,1.62989288557173,6.65824578894311,1.20184974198614e-10,8.23397709102024e-09,6.59367221146856e-09,"SNAI2/WWTR1/RARRES2/CCND1/YAP1/ADIRF/FRZB/SIX1/ID4/KLF5/TGFB1I1/JAG1/TRIB2/SFRP1/HES1/SFRP2/FERMT2/TRIO/SMAD3/BNIP3/TMEM64/HMGA2/RORA/CTBP2/SLC39A13/AAMDC/KCNJ8/PIAS1/INHBB/SAV1/WNT5A/PPARGC1A/TCF7L2/MSX2/EBF2/VEGFA/MMP11/LRP5/ERO1A/MEDAG/FOXO1/CEBPD/WNT5B/STEAP4/ADRB1/TTC8/DHRS7B/GDF10/PLCB1/CBY1/KLF4/ENPP1/LRP3/SMAD6/SDF4/LMO3/RETREG1/BBS4/GPER1/PEX11A/ATF2/TBL1X/CTBP1/CARM1/IL11/PDGFRA/AKT1/NPR2/CCDC3/NR1D1/ANKRD26/BMP2/MED1/TRIB3/FBXO9/IL6/GNB3/FABP3/FNDC5/GRK5/FOSL2/ZNF516/MEX3C/ARID5B/PIM1/AXIN2/OSBPL8/FLCN/CLIP3/TRIM32/GDF6/TBL1XR1/STK3/HDAC6/AXIN1/NUDT7/CCDC85B/ZBTB7C/ZBTB16/TFE3/PPARG/TRPM4/RUNX1T1/BBS9/BBS7/NOCT/FTO/ADGRF5/DLK2/ZFPM2/TAF8/FAM120B/PER2/FABP4/BBS2/MKKS/SULT1E1/BBS12/PRDM16/RNASEL/HTR2C/SLC2A4/HTR2A/SOX13/TPH1",125
"GO:0048762","mesenchymal cell differentiation","134/5723","275/18805",0.487272727272727,1.60111194065414,6.64177125207992,1.2428491193647e-10,8.42330967672653e-09,6.74528752388649e-09,"FN1/TWIST1/COL1A1/FOXC2/SNAI2/FOXC1/WWTR1/MSX1/FRZB/SIX1/EDNRA/TGFB1I1/JAG1/MDK/BMP4/TMEM100/PHLDB2/ROCK2/LOXL2/SFRP1/FGFR1/EXT1/HES1/SFRP2/FLNA/BMP5/FERMT2/SMAD3/VASN/TGFB2/CDH2/SIX2/LRP6/HMGA2/TNXB/ACVR1/DAG1/SLC39A6/SEMA3C/EMP2/LAMA5/WNT5A/BMPR1A/SEMA5A/TGFB3/TCF7L2/MSX2/SOX9/EPHA3/VEGFA/ZNF703/TBX3/BCL9L/SLC39A10/EFNB1/EPB41L5/NOG/SMO/DAB2IP/HEYL/BAMBI/KITLG/IL17RD/DLG5/NRP1/SEMA4A/AGT/RPS7/PTK2/OSR1/SEMA3B/RANBP3L/RDH10/EPHA4/PDCD6/ZFP64/NRP2/SMAD2/SMAD7/SEMA3F/POFUT2/KDM1A/WNT2/GSK3B/CUL7/GDNF/HDAC2/TGFBR3/FOXF2/LEF1/FOLR1/RFLNB/GREM1/NOLC1/BMP2/SMAD4/ENG/SEMA3A/MCRIP1/SEMA6C/CTNNB1/IL6/HAS2/HEY1/TRIM28/AXIN2/DACT3/CITED2/EFNA1/PDPN/SPRED2/PAX6/SEMA5B/FBXL17/MARK1/PTEN/CLASP1/SEMA3D/USF3/WNT11/SEMA4B/EDN1/EDN3/TBX1/WNT16/OLFM1/TGFBR3L/POLR1B/SEMA3E/PAX2/RADIL/SEMA4G/NRG1/PITX2",134
"GO:0001658","branching involved in ureteric bud morphogenesis","43/5723","61/18805",0.704918032786885,2.31626482728593,6.81046833329717,1.31036940564911e-10,8.78644506787911e-09,7.03608208296472e-09,"FOXD1/SIX1/NPNT/BMP4/MYC/PBX1/MAGED1/WNT6/EYA1/SIX2/DCHS1/ADAMTS16/GLI3/LAMA5/FGF2/PKD2/SOX9/HS3ST3A1/VEGFA/HS3ST3B1/SIX4/ILK/NOG/SMO/AGT/LGR4/GDNF/GREM1/GPC3/BMP2/SMAD4/HOXB7/CTNNB1/CTNNBIP1/PTCH1/HOXD11/TMEM59L/LHX1/PAX2/HOXA11/PAX8/WT1/HNF1B",43
"GO:0030178","negative regulation of Wnt signaling pathway","96/5723","181/18805",0.530386740331492,1.74277872653044,6.64143894705171,1.71640297817239e-10,1.13878820751795e-08,9.11928230508209e-09,"IGFBP2/SNAI2/DKK3/WWTR1/IGFBP6/BICC1/FRZB/IGFBP4/MDK/LRP1/PRICKLE1/TPBG/SFRP1/SFRP2/APP/CAV1/DACT1/VGLL4/RBMS3/DKK2/TMEM64/CDH2/TLE1/PTPRU/RACK1/SFRP4/TLE2/CTHRC1/MDFI/TRABD2B/LATS2/BARX1/HIC1/GLI3/FZD1/TSKU/NXN/NFATC4/WNT5A/FZD6/TCF7L2/SOX9/SHISA2/FGF9/TBX18/NOG/DAB2IP/FOXO1/ZNRF3/GRB10/FOXO3/MLLT3/CBY1/APCDD1L/AMFR/EMD/STK11/EGR1/GSK3B/MESP1/NPHP3/GSK3A/TAX1BP3/CSNK1E/GREM1/GPC3/BMP2/SMAD4/MCC/PPP2R3A/CTNNB1/CTNNBIP1/APCDD1/LMBR1L/TSC2/DKK1/SCYL2/AXIN2/DACT3/GLI1/STK3/AXIN1/SHISA6/G3BP1/KREMEN1/NKD2/ANKRD6/WNT11/APOE/INVS/NKX2-5/SFRP5/HECW1/TNN/NOTUM/SOX13",96
"GO:0009100","glycoprotein metabolic process","181/5723","400/18805",0.4525,1.48685348593395,6.5096897475674,2.10864608629736e-10,1.38445794603461e-08,1.10865767366183e-08,"ITM2C/COL11A1/TUSC3/SULF1/EDNRA/SULF2/GXYLT2/CHPF/PAWR/EXT1/TMTC1/FBXO17/GPC1/BMPR2/B4GAT1/ITM2A/BMPR1B/EXTL2/GOLGA2/GANAB/OSTC/VEGFB/TET1/B4GALT4/ST6GAL2/STT3A/COL2A1/GALNT10/GFPT1/CHSY1/UGGT2/PHLDA1/MAN1C1/ADAMTS7/NECAB1/PORCN/PTX3/TMTC3/DSEL/SLC2A10/TCF7L2/CHSY3/MAN1B1/HS3ST3A1/MGAT4B/CTSL/EXT2/HS3ST3B1/PGM3/B4GALT2/ADAMTS12/MAN1A2/GFPT2/DPM3/GOLPH3/GALNT11/DPY19L3/UGDH/DDOST/C1GALT1C1/FOXL1/POFUT1/B3GNT9/RPN2/CHPF2/ALG5/TRIM13/PLCB1/CHST15/GALNT1/ALG2/TRIP11/AMFR/B3GALNT1/UST/KRTCAP2/BACE2/PRKCSH/PMM1/GLCE/TMEM59/OGA/STT3B/POFUT2/FAM20B/GALNT2/SLC35C2/DOLK/IDUA/B4GALT5/GCNT1/NCSTN/ST6GALNAC4/POMT1/DPM1/TNIP1/HS2ST1/FKTN/GXYLT1/ANGPT1/PLOD3/GLB1/ALG9/B4GALT7/ALG3/BMP2/TM9SF2/OST4/FUT11/NECAB2/NAGLU/RXYLT1/CTNNB1/ERP44/ABO/CHST14/NECAB3/CHP1/COG7/XXYLT1/SLC35C1/PXYLP1/CHST7/HS6ST2/ST8SIA1/TMEM165/SLC35B2/ALG10B/B3GALNT2/B4GALT3/RFT1/POMGNT2/CHST9/GMPPB/ACOT8/TMEM258/FUT10/B3GNT4/GUSB/ST3GAL5/UGGT1/B3GALT1/GALNT5/DAD1/FBXO27/DPAGT1/SYVN1/ENTPD5/XYLT2/ADAMTS13/EXTL3/ST3GAL2/CHST10/CHST3/GMPPA/ALG14/SGSH/ALG11/B3GLCT/ST3GAL3/MGAT3/EOGT/NDST3/GALNT8/HYAL1/GALNT12/B4GALT6/GCNT4/DOLPP1/CHST2/GORASP1/LARGE1/ALG1/B3GNT8/ALG10/AQP11/ST6GALNAC5/GALNT16/ST8SIA3/FKRP/ST8SIA6",181
"GO:0010463","mesenchymal cell proliferation","35/5723","46/18805",0.760869565217391,2.50011395665089,6.73749176833512,2.22094887189033e-10,1.44315883912626e-08,1.15566465987131e-08,"ZEB1/MSX1/SIX1/PRRX1/BMP4/MYC/FGFR1/SIX2/NFIB/LMNA/DCHS1/TBX2/WNT5A/BMPR1A/PHF14/SOX9/FGF9/LRP5/ARHGAP5/SMO/PDGFA/OSR1/WNT2/FGF7/SYNE1/GPC3/BMP2/CTNNB1/CTNNBIP1/CHRD/SHOX2/WNT11/TBX1/DCHS2/FOXF1",35
"GO:0001841","neural tube formation","61/5723","100/18805",0.61,2.00437707496068,6.66066907387179,2.39631410749211e-10,1.54122120607375e-08,1.23419185235496e-08,"TWIST1/BMP4/PRICKLE1/SFRP1/SFRP2/BMP5/PTK7/LMO4/TGFB2/CTHRC1/TCTN1/FZD3/RGMA/IFT57/WNT5A/FZD6/CLUAP1/ABL1/DEAF1/ARHGAP35/IFT52/TMED2/CELSR1/TULP3/TEAD2/ADM/NOG/MIB1/RALA/VANGL2/RPS7/SDC4/DVL2/PLXNB2/SALL4/CC2D2A/BBS4/FOLR1/MED12/RARA/SETD2/TSC1/PTCH1/LUZP1/TSC2/SPINT2/CITED2/STK3/GDF7/KDM2B/MTHFD1L/IFT172/SCRIB/RARG/CDK20/MKS1/PAX2/DLC1/IFT122/WDR83/LHX2",61
"GO:0007517","muscle organ development","169/5723","369/18805",0.457994579945799,1.50490792868788,6.47876079901852,2.68406996076918e-10,1.70885787502304e-08,1.36843332928104e-08,"TWIST1/COL6A1/DSP/COL3A1/EFEMP2/FOXC2/FOXC1/TAGLN/NR2F2/GJA1/FHL1/COL6A3/COL11A1/ID3/MSX1/SIX1/EDNRA/LOX/FLNB/KLF5/SVIL/YBX3/BMP4/MEOX2/GPC1/ABCC9/MYL6B/CAV1/ELN/TNNT2/CAV2/SMAD3/TGFB2/CDON/FGFRL1/PLEC/ITGB1/TNNC1/ITGA11/FZD2/DMD/HEG1/SOX11/HLF/LMNA/SGCB/TPM1/DAG1/ASS1/NUPR1/ADARB1/FZD1/LAMA5/MYLK/BMPR1A/COPRS/FBXO22/NF1/ALX4/FOXK1/SIX4/BCL9L/ATF3/NACA/HMG20B/EGLN1/STRA6/NOG/ERO1A/SMO/SGCE/HEYL/HDAC9/KMT5B/ETV1/PPP3CB/UNC45A/PKP2/LAMA2/COPS2/CYP26B1/SGCD/SMAD7/EMD/SCX/ZFHX3/KRAS/FHL3/WNT2/EGR1/EID2/PITX1/HDGFL2/ZFPM1/TGFBR3/LEF1/FKTN/CNTFR/ZNF609/MYOZ1/ASNSD1/BMP2/SMAD4/MED1/ENG/MTPN/NAGLU/ITGA7/CTNNB1/DISP1/MSC/TCF12/PRKAA1/MAPK12/FXR1/UTRN/ARID5B/LIF/CTF1/RBM24/MAFF/CITED2/MEF2D/BTBD1/SPEG/CCNT2/MYOD1/DMRTA2/EVC/SMTN/SOX6/BCL9/SHOX2/GMPPA/PTCD2/JPH1/MYL6/ZFPM2/HOXD10/FOXL2/CACNA1H/TBX1/HSD17B1/CNTNAP1/ANKRD1/DES/TEAD4/PAX3/NKX2-5/VGLL2/TCF15/MYOM1/TCAP/EID2B/MKX/SGCA/CHODL/DLL1/MYOCD/LARGE1/WT1/POPDC3/TMEM182/FKRP/SRPK3/MYL3/NEB/NRG1/BARX2",169
"GO:0007044","cell-substrate junction assembly","59/5723","96/18805",0.614583333333333,2.01943728522337,6.62324414758554,3.07708297341548e-10,1.93948539814378e-08,1.5531171428976e-08,"FN1/CDH11/LAMC1/VCL/THY1/PHLDB2/ROCK2/SFRP1/S100A10/ACTN1/FERMT2/FAM107A/TRIP6/SMAD3/CTTN/PLEC/ACTG1/RHOD/COL16A1/EFNA5/MMP14/ABL1/PEAK1/EPHA3/VEGFA/TNS1/EPB41L5/ITGA5/ARHGEF7/PTPRA/NRP1/PTK2/POLDIP2/SDC4/SLK/STON1/PIP5K1A/AJUBA/DAPK3/MAP4K4/SORBS1/ITGB1BP1/GREM1/TSC1/ITGB4/TLN1/SRC/ACVRL1/TEK/PTPRK/PTEN/CLASP1/DMTN/TAOK2/DLC1/APOD/SLC9A1/CAMSAP3/ITGB3",59
"GO:0048844","artery morphogenesis","53/5723","83/18805",0.63855421686747,2.09820234985021,6.63201066893769,3.22322070931994e-10,2.01148120107362e-08,1.61077053686182e-08,"COL3A1/EFEMP2/FOXC2/FOXC1/PDGFRB/FKBP10/SIX1/EDNRA/NOTCH3/PRRX1/JAG1/MDK/BMP4/SOX4/LRP1/HES1/TGFB2/EYA1/EFNB2/AKT3/MYLK/TBX2/BMPR1A/PKD2/NF1/VEGFA/STRA6/NOG/NRP1/ADAMTS9/MEGF8/LDLR/SMAD7/FOLR1/ENG/NAGLU/NFATC3/HEY1/ACVRL1/GJA5/CITED2/NPRL3/APOB/SRF/WNT11/ADGRF5/EDN1/APOE/TBX1/HOXA13/MYOCD/HOXA1/FOXF1",53
"GO:0050919","negative chemotaxis","32/5723","41/18805",0.780487804878049,2.56457682521959,6.63324489028714,4.23850130209054e-10,2.61914448108595e-08,2.09738015929042e-08,"SLIT2/SLIT3/FLRT2/ITGAV/FLRT3/RYK/UNC5C/EFNA5/PLXNA4/SEMA3C/NTN1/EPHA7/WNT5A/SEMA5A/PLXNA3/PDGFA/SEMA4A/SEMA3B/NRP2/SEMA3F/SEMA3A/ROBO1/APOA1/SEMA5B/SEMA3D/ROBO2/SEMA4B/SEMA3E/SEMA4G/ITGB3/NRG1/NRG3",32
"GO:0001843","neural tube closure","54/5723","86/18805",0.627906976744186,2.06321696621954,6.53626608380131,5.51965152195782e-10,3.37770519833982e-08,2.70482667836359e-08,"TWIST1/BMP4/PRICKLE1/SFRP1/SFRP2/PTK7/LMO4/TGFB2/CTHRC1/FZD3/RGMA/IFT57/WNT5A/FZD6/CLUAP1/ABL1/DEAF1/ARHGAP35/TMED2/CELSR1/TULP3/TEAD2/ADM/NOG/RALA/VANGL2/RPS7/SDC4/DVL2/PLXNB2/SALL4/CC2D2A/BBS4/FOLR1/MED12/RARA/SETD2/TSC1/PTCH1/TSC2/SPINT2/CITED2/KDM2B/MTHFD1L/IFT172/SCRIB/RARG/CDK20/MKS1/PAX2/DLC1/IFT122/WDR83/LHX2",54
